date,new_case,current_case_0017,current_case_1864,current_case_6584,current_case_85,population,age_group,phase
2021/2/4,567,473925.0,2212365.0,170021.0,47830.0,1457000,4,phase2
2021/2/5,319,475708.0,2221450.0,170631.0,48014.0,1457000,4,phase2
2021/2/6,328,477096.0,2228325.0,170925.0,47943.0,1457000,4,phase2
2021/2/7,563,478417.0,2234826.0,171178.0,47898.0,1457000,4,phase2
2021/2/8,454,480136.0,2243946.0,171720.0,48097.0,1457000,4,phase2
2021/2/9,433,481664.0,2252090.0,172165.0,48223.0,1457000,4,phase2
2021/2/10,374,483081.0,2260009.0,172574.0,48324.0,1457000,4,phase2
2021/2/11,375,484543.0,2267417.0,172992.0,48372.0,1457000,4,phase2
2021/2/12,219,485929.0,2274419.0,173342.0,48506.0,1457000,4,phase2
2021/2/13,200,486977.0,2279451.0,173505.0,48453.0,1457000,4,phase2
2021/2/14,459,487927.0,2284352.0,173576.0,48374.0,1457000,4,phase2
2021/2/15,330,489359.0,2292892.0,174128.0,48541.0,1457000,4,phase2
2021/2/16,314,490611.0,2300320.0,174521.0,48608.0,1457000,4,phase2
2021/2/17,309,491822.0,2307163.0,174834.0,48664.0,1457000,4,phase2
2021/2/18,228,493001.0,2313998.0,175145.0,48743.0,1457000,4,phase2
2021/2/19,179,494135.0,2320026.0,175473.0,48760.0,1457000,4,phase2
2021/2/20,161,495102.0,2324590.0,175690.0,48759.0,1457000,4,phase2
2021/2/21,331,495982.0,2329154.0,175796.0,48722.0,1457000,4,phase2
2021/2/22,247,497266.0,2335874.0,176197.0,48884.0,1457000,4,phase2
2021/2/23,224,498348.0,2341384.0,176456.0,48965.0,1457000,4,phase2
2021/2/24,233,499301.0,2346371.0,176644.0,49022.0,1457000,4,phase2
2021/2/25,149,500192.0,2350779.0,176864.0,49096.0,1457000,4,phase2
2021/2/26,95,500985.0,2354570.0,177020.0,49095.0,1457000,4,phase2
2021/2/27,81,501520.0,2357328.0,177078.0,49070.0,1457000,4,phase2
2021/2/28,214,502028.0,2359973.0,177115.0,49033.0,1457000,4,phase2
2021/3/1,174,502856.0,2363951.0,177286.0,49117.0,1457000,4,phase2
2021/3/2,132,503695.0,2367753.0,177433.0,49161.0,1457000,4,phase2
2021/3/3,125,504489.0,2371139.0,177550.0,49173.0,1457000,4,phase2
2021/3/4,104,505326.0,2374235.0,177654.0,49180.0,1457000,4,phase2
2021/3/5,71,506169.0,2377164.0,177771.0,49186.0,1457000,4,phase2
2021/3/6,70,506826.0,2379540.0,177808.0,49137.0,1457000,4,phase2
2021/3/7,130,507391.0,2381889.0,177862.0,49118.0,1457000,4,phase2
2021/3/8,112,508561.0,2385404.0,178017.0,49172.0,1457000,4,phase2
2021/3/9,118,509682.0,2388768.0,178125.0,49180.0,1457000,4,phase2
2021/3/10,86,510688.0,2392005.0,178220.0,49193.0,1457000,4,phase2
2021/3/11,87,511732.0,2394914.0,178307.0,49197.0,1457000,4,phase2
2021/3/12,64,512802.0,2397704.0,178478.0,49201.0,1457000,4,phase2
2021/3/13,45,513466.0,2399939.0,178526.0,49199.0,1457000,4,phase2
2021/3/14,80,514252.0,2402196.0,178592.0,49175.0,1457000,4,phase2
2021/3/15,69,515643.0,2405487.0,178697.0,49183.0,1457000,4,phase2
2021/3/16,58,516911.0,2408329.0,178796.0,49173.0,1457000,4,phase2
2021/3/17,45,518341.0,2411149.0,178871.0,49183.0,1457000,4,phase2
2021/3/18,57,519605.0,2413832.0,178922.0,49169.0,1457000,4,phase2
2021/3/19,43,520733.0,2416327.0,179025.0,49173.0,1457000,4,phase2
2021/3/20,33,521582.0,2418392.0,179093.0,49158.0,1457000,4,phase2
2021/3/21,67,523256.0,2420742.0,179152.0,49139.0,1457000,4,phase2
2021/3/22,57,524814.0,2423770.0,179259.0,49154.0,1457000,4,phase2
2021/3/23,60,526073.0,2426383.0,179332.0,49140.0,1457000,4,phase2
2021/3/24,61,527792.0,2429217.0,179414.0,49151.0,1457000,4,phase2
2021/3/25,41,529227.0,2431723.0,179498.0,49158.0,1457000,4,phase2
2021/3/26,30,530201.0,2433925.0,179575.0,49163.0,1457000,4,phase2
2021/3/27,31,531017.0,2435756.0,179617.0,49155.0,1457000,4,phase2
2021/3/28,33,532657.0,2438006.0,179662.0,49146.0,1457000,4,phase2
2021/3/29,42,533418.0,2440115.0,179737.0,49149.0,1457000,4,phase2
2021/3/30,35,534133.0,2441984.0,179821.0,49157.0,1457000,4,phase2
2021/3/31,37,535036.0,2443881.0,179891.0,49151.0,1457000,4,phase2
2021/4/1,31,535799.0,2445716.0,179936.0,49163.0,1457000,4,phase2
2021/4/2,18,536316.0,2447050.0,179986.0,49158.0,1457000,4,phase2
2021/4/3,22,536790.0,2448343.0,180013.0,49147.0,1457000,4,phase2
2021/4/4,40,537338.0,2449496.0,180054.0,49142.0,1457000,4,phase2
2021/4/5,44,537889.0,2450850.0,180095.0,49152.0,1457000,4,phase2
2021/4/6,33,538375.0,2452602.0,180181.0,49167.0,1457000,4,phase2
2021/4/7,37,538989.0,2454271.0,180246.0,49163.0,1457000,4,phase2
2021/4/8,33,539543.0,2455907.0,180325.0,49178.0,1457000,4,phase2
2021/4/9,27,540003.0,2457485.0,180401.0,49190.0,1457000,4,phase2
2021/4/10,12,540407.0,2458711.0,180473.0,49191.0,1457000,4,phase2
2021/4/11,42,540951.0,2459843.0,180510.0,49172.0,1457000,4,phase2
2021/4/12,43,541444.0,2461323.0,180563.0,49193.0,1457000,4,phase2
2021/4/13,31,541836.0,2462595.0,180635.0,49208.0,1457000,4,phase2
2021/4/14,20,542259.0,2463860.0,180702.0,49209.0,1457000,4,phase2
2021/4/15,25,542708.0,2465041.0,180756.0,49212.0,1457000,4,phase2
2021/4/16,16,543097.0,2466254.0,180837.0,49217.0,1457000,4,phase2
2021/4/17,19,543380.0,2467111.0,180862.0,49208.0,1457000,4,phase2
2021/4/18,30,544208.0,2468255.0,180893.0,49206.0,1457000,4,phase2
2021/4/19,26,544751.0,2469591.0,180960.0,49218.0,1457000,4,phase2
2021/4/20,29,545213.0,2470889.0,181046.0,49228.0,1457000,4,phase2
2021/4/21,21,545831.0,2472197.0,181115.0,49235.0,1457000,4,phase2
2021/4/22,27,546319.0,2473423.0,181187.0,49239.0,1457000,4,phase2
2021/4/23,13,546669.0,2474465.0,181239.0,49249.0,1457000,4,phase2
2021/4/24,15,546974.0,2475217.0,181293.0,49245.0,1457000,4,phase2
2021/4/25,19,547600.0,2476213.0,181331.0,49237.0,1457000,4,phase2
2021/4/26,19,548156.0,2477590.0,181385.0,49241.0,1457000,4,phase2
2021/4/27,15,548622.0,2478628.0,181431.0,49238.0,1457000,4,phase2
2021/4/28,15,549270.0,2479818.0,181492.0,49242.0,1457000,4,phase2
2021/4/29,27,549752.0,2480908.0,181554.0,49247.0,1457000,4,phase2
2021/4/30,11,550086.0,2481855.0,181591.0,49259.0,1457000,4,phase2
2021/5/1,12,550371.0,2482589.0,181624.0,49259.0,1457000,4,phase2
2021/5/2,12,550796.0,2483249.0,181663.0,49254.0,1457000,4,phase2
2021/5/3,23,551375.0,2484204.0,181706.0,49258.0,1457000,4,phase2
2021/5/4,19,552009.0,2485446.0,181776.0,49270.0,1457000,4,phase2
2021/5/5,16,552669.0,2486665.0,181834.0,49274.0,1457000,4,phase2
2021/5/6,19,553203.0,2487798.0,181896.0,49279.0,1457000,4,phase2
2021/5/7,12,553597.0,2488801.0,181950.0,49284.0,1457000,4,phase2
2021/5/8,13,553937.0,2489554.0,181986.0,49281.0,1457000,4,phase2
2021/5/9,20,554615.0,2490598.0,182029.0,49282.0,1457000,4,phase2
2021/5/10,23,555334.0,2491904.0,182066.0,49295.0,1457000,4,phase2
2021/5/11,19,555825.0,2492989.0,182134.0,49306.0,1457000,4,phase2
2021/5/12,10,556352.0,2494053.0,182180.0,49309.0,1457000,4,phase2
2021/5/13,20,556821.0,2495073.0,182229.0,49306.0,1457000,4,phase2
2021/5/14,8,557260.0,2495946.0,182262.0,49317.0,1457000,4,phase2
2021/5/15,10,557626.0,2496678.0,182295.0,49320.0,1457000,4,phase2
2021/5/16,20,558181.0,2497489.0,182338.0,49322.0,1457000,4,phase2
2021/5/17,23,558939.0,2498747.0,182414.0,49330.0,1457000,4,phase3
2021/5/18,18,559662.0,2499943.0,182472.0,49342.0,1457000,4,phase3
2021/5/19,21,560442.0,2501128.0,182502.0,49351.0,1457000,4,phase3
2021/5/20,11,561035.0,2502227.0,182556.0,49359.0,1457000,4,phase3
2021/5/21,12,561594.0,2503268.0,182605.0,49360.0,1457000,4,phase3
2021/5/22,10,562076.0,2504141.0,182662.0,49363.0,1457000,4,phase3
2021/5/23,13,562749.0,2505140.0,182691.0,49365.0,1457000,4,phase3
2021/5/24,18,563649.0,2506628.0,182751.0,49368.0,1457000,4,phase3
2021/5/25,21,564536.0,2508171.0,182816.0,49376.0,1457000,4,phase3
2021/5/26,11,565501.0,2509972.0,182893.0,49389.0,1457000,4,phase3
2021/5/27,18,566472.0,2511689.0,182967.0,49393.0,1457000,4,phase3
2021/5/28,18,567302.0,2513398.0,183041.0,49404.0,1457000,4,phase3
2021/5/29,11,568009.0,2514850.0,183086.0,49415.0,1457000,4,phase3
2021/5/30,21,568775.0,2516346.0,183150.0,49421.0,1457000,4,phase3
2021/5/31,32,569655.0,2518234.0,183215.0,49432.0,1457000,4,phase3
2021/6/1,25,570729.0,2521113.0,183313.0,49453.0,1457000,4,phase3
2021/6/2,9,571899.0,2524391.0,183419.0,49469.0,1457000,4,phase3
2021/6/3,10,573102.0,2527740.0,183530.0,49471.0,1457000,4,phase3
2021/6/4,14,574171.0,2530994.0,183640.0,49474.0,1457000,4,phase3
2021/6/5,18,575119.0,2533549.0,183717.0,49480.0,1457000,4,phase3
2021/6/6,28,576436.0,2536404.0,183804.0,49489.0,1457000,4,phase3
2021/6/7,35,578157.0,2540698.0,183934.0,49506.0,1457000,4,phase3
2021/6/8,38,579773.0,2544950.0,184045.0,49526.0,1457000,4,phase3
2021/6/9,25,581398.0,2549444.0,184172.0,49541.0,1457000,4,phase3
2021/6/10,25,582973.0,2553804.0,184289.0,49558.0,1457000,4,phase3
2021/6/11,16,584536.0,2557970.0,184449.0,49567.0,1457000,4,phase3
2021/6/12,20,585915.0,2561389.0,184549.0,49567.0,1457000,4,phase3
2021/6/13,34,587714.0,2564946.0,184643.0,49569.0,1457000,4,phase3
2021/6/14,31,590198.0,2570404.0,184796.0,49581.0,1457000,4,phase3
2021/6/15,31,592796.0,2575951.0,184927.0,49600.0,1457000,4,phase3
2021/6/16,35,595384.0,2581761.0,185072.0,49613.0,1457000,4,phase3
2021/6/17,45,598029.0,2587590.0,185216.0,49625.0,1457000,4,phase3
2021/6/18,28,600484.0,2592900.0,185370.0,49659.0,1457000,4,phase3
2021/6/19,16,602504.0,2597178.0,185496.0,49673.0,1457000,4,phase3
2021/6/20,27,605052.0,2601943.0,185618.0,49680.0,1457000,4,phase3
2021/6/21,40,608874.0,2609526.0,185807.0,49695.0,1457000,4,phase3
2021/6/22,35,612846.0,2617687.0,186052.0,49720.0,1457000,4,phase3
2021/6/23,41,617216.0,2626595.0,186280.0,49741.0,1457000,4,phase3
2021/6/24,32,621607.0,2635714.0,186547.0,49766.0,1457000,4,phase3
2021/6/25,31,626041.0,2644597.0,186833.0,49784.0,1457000,4,phase3
2021/6/26,35,630046.0,2652641.0,187065.0,49801.0,1457000,4,phase3
2021/6/27,59,634927.0,2661540.0,187346.0,49818.0,1457000,4,phase3
2021/6/28,68,642395.0,2675181.0,187775.0,49853.0,1457000,4,phase3
2021/6/29,60,649389.0,2688990.0,188224.0,49897.0,1457000,4,phase3
2021/6/30,80,656457.0,2703360.0,188641.0,49928.0,1457000,4,phase3
2021/7/1,79,663442.0,2718098.0,189100.0,49972.0,1457000,4,phase3
2021/7/2,51,670002.0,2731381.0,189599.0,50013.0,1457000,4,phase3
2021/7/3,61,676103.0,2743657.0,190044.0,50036.0,1457000,4,phase3
2021/7/4,84,682873.0,2756299.0,190460.0,50060.0,1457000,4,phase3
2021/7/5,111,692102.0,2774043.0,191074.0,50096.0,1457000,4,phase3
2021/7/6,98,701105.0,2793255.0,191681.0,50160.0,1457000,4,phase3
2021/7/7,80,710378.0,2814614.0,192335.0,50213.0,1457000,4,phase3
2021/7/8,107,718481.0,2833083.0,192974.0,50246.0,1457000,4,phase3
2021/7/9,82,726666.0,2850635.0,193692.0,50303.0,1457000,4,phase3
2021/7/10,64,733915.0,2865810.0,194368.0,50347.0,1457000,4,phase3
2021/7/11,134,741889.0,2882123.0,195016.0,50350.0,1457000,4,phase3
2021/7/12,147,753503.0,2906382.0,196019.0,50420.0,1457000,4,phase3
2021/7/13,116,764887.0,2933489.0,196922.0,50515.0,1457000,4,phase3
2021/7/14,138,777513.0,2965760.0,198018.0,50575.0,1457000,4,phase3
2021/7/15,158,791190.0,3003571.0,199237.0,50656.0,1457000,4,phase3
2021/7/16,136,803462.0,3036750.0,200549.0,50757.0,1457000,4,phase3
2021/7/17,128,812342.0,3058858.0,201624.0,50822.0,1457000,4,phase3
2021/7/18,181,821309.0,3078991.0,202560.0,50868.0,1457000,4,phase3
2021/7/19,168,832522.0,3105831.0,203903.0,50987.0,1457000,4,phase3
2021/7/20,149,841917.0,3127755.0,205032.0,51089.0,1457000,4,phase3
2021/7/21,134,850269.0,3146902.0,206083.0,51147.0,1457000,4,phase3
2021/7/22,172,857500.0,3163585.0,206981.0,51214.0,1457000,4,phase3
2021/7/23,111,864124.0,3178050.0,207849.0,51297.0,1457000,4,phase3
2021/7/24,111,869902.0,3189619.0,208535.0,51339.0,1457000,4,phase3
2021/7/25,192,875567.0,3200708.0,209144.0,51374.0,1457000,4,phase3
2021/7/26,151,882423.0,3216583.0,210114.0,51468.0,1457000,4,phase3
2021/7/27,137,888901.0,3232523.0,210936.0,51544.0,1457000,4,phase3
2021/7/28,129,895334.0,3249553.0,211641.0,51623.0,1457000,4,phase3
2021/7/29,169,901266.0,3265634.0,212336.0,51681.0,1457000,4,phase3
2021/7/30,146,906528.0,3279399.0,213054.0,51790.0,1457000,4,phase3
2021/7/31,120,911098.0,3290665.0,213669.0,51865.0,1457000,4,phase3
2021/8/1,187,915638.0,3302198.0,214252.0,51919.0,1457000,4,phase3
2021/8/2,167,921521.0,3319265.0,215144.0,52037.0,1457000,4,phase3
2021/8/3,174,927283.0,3336867.0,216093.0,52128.0,1457000,4,phase3
2021/8/4,139,933008.0,3356191.0,217026.0,52211.0,1457000,4,phase3
2021/8/5,198,938810.0,3374677.0,218061.0,52293.0,1457000,4,phase3
2021/8/6,101,944146.0,3390633.0,219040.0,52430.0,1457000,4,phase3
2021/8/7,123,948622.0,3403227.0,219832.0,52458.0,1457000,4,phase3
2021/8/8,202,953192.0,3415833.0,220664.0,52498.0,1457000,4,phase3
2021/8/9,229,959230.0,3434002.0,221931.0,52615.0,1457000,4,phase3
2021/8/10,184,964956.0,3451897.0,223028.0,52757.0,1457000,4,phase3
2021/8/11,231,970658.0,3471173.0,224228.0,52857.0,1457000,4,phase3
2021/8/12,168,976238.0,3489137.0,225457.0,53000.0,1457000,4,phase3
2021/8/13,154,981682.0,3504809.0,226748.0,53079.0,1457000,4,phase3
2021/8/14,162,987061.0,3517416.0,227803.0,53146.0,1457000,4,phase3
2021/8/15,239,992478.0,3529918.0,228855.0,53202.0,1457000,4,phase3
2021/8/16,221,1000445.0,3548215.0,230315.0,53331.0,1457000,4,phase3
2021/8/17,249,1009531.0,3565614.0,231728.0,53447.0,1457000,4,phase3
2021/8/18,209,1017803.0,3584112.0,233175.0,53593.0,1457000,4,phase3
2021/8/19,213,1024830.0,3601643.0,234633.0,53713.0,1457000,4,phase3
2021/8/20,174,1031149.0,3616756.0,236053.0,53841.0,1457000,4,phase3
2021/8/21,160,1036925.0,3629900.0,237290.0,53904.0,1457000,4,phase3
2021/8/22,324,1042544.0,3642970.0,238610.0,53965.0,1457000,4,phase3
2021/8/23,287,1049484.0,3661112.0,240636.0,54174.0,1457000,4,phase3
2021/8/24,287,1056179.0,3677869.0,242359.0,54353.0,1457000,4,phase3
2021/8/25,255,1062483.0,3694755.0,244048.0,54504.0,1457000,4,phase3
2021/8/26,230,1068427.0,3710737.0,245779.0,54643.0,1457000,4,phase3
2021/8/27,156,1074278.0,3724884.0,247423.0,54761.0,1457000,4,phase3
2021/8/28,196,1079593.0,3736270.0,248667.0,54820.0,1457000,4,phase3
2021/8/29,257,1084684.0,3746872.0,249959.0,54906.0,1457000,4,phase3
2021/8/30,270,1091554.0,3760646.0,251541.0,55038.0,1457000,4,phase3
2021/8/31,287,1101632.0,3778721.0,253593.0,55180.0,1457000,4,phase3
2021/9/1,280,1111373.0,3795704.0,255186.0,55352.0,1457000,4,phase3
2021/9/2,249,1120710.0,3812127.0,256919.0,55499.0,1457000,4,phase3
2021/9/3,182,1129659.0,3827250.0,258658.0,55655.0,1457000,4,phase3
2021/9/4,188,1136690.0,3839708.0,260080.0,55726.0,1457000,4,phase3
2021/9/5,290,1143843.0,3852171.0,261461.0,55813.0,1457000,4,phase3
2021/9/6,263,1154737.0,3869163.0,263347.0,55969.0,1457000,4,phase3
2021/9/7,267,1163781.0,3883440.0,265017.0,56108.0,1457000,4,phase3
2021/9/8,203,1171549.0,3896921.0,266558.0,56234.0,1457000,4,phase3
2021/9/9,222,1178955.0,3909725.0,268151.0,56323.0,1457000,4,phase3
2021/9/10,183,1185653.0,3920337.0,269550.0,56456.0,1457000,4,phase3
2021/9/11,141,1191471.0,3928547.0,270554.0,56517.0,1457000,4,phase3
2021/9/12,237,1198462.0,3936549.0,271455.0,56559.0,1457000,4,phase3
2021/9/13,181,1208479.0,3947772.0,272789.0,56686.0,1457000,4,phase3
2021/9/14,188,1217622.0,3957712.0,273918.0,56777.0,1457000,4,phase3
2021/9/15,181,1226484.0,3967833.0,274976.0,56845.0,1457000,4,phase3
2021/9/16,179,1235352.0,3977840.0,276063.0,56932.0,1457000,4,phase3
2021/9/17,159,1244705.0,3987470.0,277220.0,57018.0,1457000,4,phase3
2021/9/18,153,1254144.0,3995933.0,278113.0,57093.0,1457000,4,phase3
2021/9/19,213,1266438.0,4005077.0,279040.0,57166.0,1457000,4,phase3
2021/9/20,206,1282087.0,4017271.0,280293.0,57284.0,1457000,4,phase3
2021/9/21,199,1296828.0,4028955.0,281508.0,57398.0,1457000,4,phase3
2021/9/22,191,1309792.0,4040842.0,282718.0,57490.0,1457000,4,phase3
2021/9/23,195,1322186.0,4052776.0,284026.0,57579.0,1457000,4,phase3
2021/9/24,155,1333451.0,4063556.0,285224.0,57681.0,1457000,4,phase3
2021/9/25,150,1343977.0,4073125.0,286264.0,57743.0,1457000,4,phase3
2021/9/26,266,1356839.0,4083497.0,287325.0,57807.0,1457000,4,phase3
2021/9/27,211,1373225.0,4097116.0,288656.0,57969.0,1457000,4,phase3
2021/9/28,173,1386645.0,4109275.0,289864.0,58087.0,1457000,4,phase3
2021/9/29,165,1399185.0,4121371.0,291149.0,58172.0,1457000,4,phase3
2021/9/30,241,1410569.0,4132998.0,292388.0,58255.0,1457000,4,phase3
2021/10/1,147,1420491.0,4143471.0,293730.0,58402.0,1457000,4,phase3
2021/10/2,148,1429763.0,4152838.0,294794.0,58456.0,1457000,4,phase3
2021/10/3,272,1442146.0,4163857.0,295946.0,58518.0,1457000,4,phase3
2021/10/4,242,1458707.0,4178707.0,297598.0,58688.0,1457000,4,phase3
2021/10/5,262,1472696.0,4192285.0,299223.0,58794.0,1457000,4,phase3
2021/10/6,274,1486337.0,4206417.0,300880.0,58944.0,1457000,4,phase3
2021/10/7,244,1499284.0,4220730.0,302688.0,59098.0,1457000,4,phase3
2021/10/8,194,1511090.0,4233998.0,304567.0,59233.0,1457000,4,phase3
2021/10/9,194,1522139.0,4245878.0,306166.0,59327.0,1457000,4,phase3
2021/10/10,328,1536167.0,4258748.0,307825.0,59406.0,1457000,4,phase3
2021/10/11,290,1555314.0,4276458.0,310096.0,59622.0,1457000,4,phase3
2021/10/12,285,1573247.0,4293454.0,312196.0,59791.0,1457000,4,phase3
2021/10/13,298,1590552.0,4310731.0,314345.0,59944.0,1457000,4,phase3
2021/10/14,271,1606579.0,4327986.0,316620.0,60111.0,1457000,4,phase3
2021/10/15,235,1621444.0,4344015.0,318835.0,60256.0,1457000,4,phase3
2021/10/16,211,1634707.0,4357532.0,320592.0,60352.0,1457000,4,phase3
2021/10/17,317,1651471.0,4372835.0,322455.0,60413.0,1457000,4,phase3
2021/10/18,379,1672837.0,4393469.0,325136.0,60568.0,1457000,4,phase3
2021/10/19,309,1691344.0,4412791.0,327627.0,60779.0,1457000,4,phase3
2021/10/20,242,1708189.0,4433036.0,330277.0,60943.0,1457000,4,phase3
2021/10/21,293,1721904.0,4451776.0,332695.0,61080.0,1457000,4,phase3
2021/10/22,230,1733755.0,4468534.0,335200.0,61242.0,1457000,4,phase3
2021/10/23,195,1744252.0,4482725.0,337276.0,61343.0,1457000,4,phase3
2021/10/24,363,1754518.0,4497546.0,339231.0,61408.0,1457000,4,phase3
2021/10/25,288,1767264.0,4517977.0,342053.0,61628.0,1457000,4,phase3
2021/10/26,288,1778323.0,4536349.0,344318.0,61763.0,1457000,4,phase3
2021/10/27,299,1789227.0,4555872.0,346698.0,61894.0,1457000,4,phase3
2021/10/28,255,1799230.0,4575020.0,349055.0,62052.0,1457000,4,phase3
2021/10/29,176,1809191.0,4593185.0,351534.0,62167.0,1457000,4,phase3
2021/10/30,170,1817747.0,4608094.0,353469.0,62242.0,1457000,4,phase3
2021/10/31,304,1827041.0,4623562.0,355266.0,62269.0,1457000,4,phase3
2021/11/1,211,1838848.0,4643220.0,357709.0,62419.0,1457000,4,phase3
2021/11/2,214,1848053.0,4660068.0,359783.0,62478.0,1457000,4,phase3
2021/11/3,182,1855978.0,4676601.0,361713.0,62564.0,1457000,4,phase3
2021/11/4,183,1863105.0,4692255.0,363542.0,62644.0,1457000,4,phase3
2021/11/5,130,1869485.0,4705989.0,365304.0,62729.0,1457000,4,phase3
2021/11/6,129,1875855.0,4718385.0,366781.0,62758.0,1457000,4,phase3
2021/11/7,248,1883910.0,4731935.0,368023.0,62797.0,1457000,4,phase3
2021/11/8,204,1895591.0,4750968.0,369854.0,62932.0,1457000,4,phase3
2021/11/9,236,1906912.0,4769248.0,371542.0,63005.0,1457000,4,phase3
2021/11/10,202,1918121.0,4788229.0,373265.0,63118.0,1457000,4,phase3
2021/11/11,215,1928815.0,4806334.0,374856.0,63207.0,1457000,4,phase3
2021/11/12,121,1938875.0,4822942.0,376412.0,63303.0,1457000,4,phase3
2021/11/13,142,1948358.0,4836969.0,377615.0,63327.0,1457000,4,phase3
2021/11/14,208,1959293.0,4851756.0,378660.0,63357.0,1457000,4,phase3
2021/11/15,169,1975258.0,4872794.0,380260.0,63487.0,1457000,4,phase3
2021/11/16,178,1989624.0,4892227.0,381555.0,63559.0,1457000,4,phase3
2021/11/17,153,2003124.0,4912109.0,382859.0,63655.0,1457000,4,phase3
2021/11/18,168,2015787.0,4931795.0,384170.0,63733.0,1457000,4,phase3
2021/11/19,101,2027137.0,4949333.0,385383.0,63799.0,1457000,4,phase3
2021/11/20,112,2038002.0,4964602.0,386344.0,63822.0,1457000,4,phase3
2021/11/21,178,2049922.0,4980668.0,387174.0,63847.0,1457000,4,phase3
2021/11/22,170,2066202.0,5002112.0,388530.0,63952.0,1457000,4,phase3
2021/11/23,146,2081927.0,5022655.0,389594.0,64031.0,1457000,4,phase3
2021/11/24,154,2096117.0,5043563.0,390701.0,64087.0,1457000,4,phase3
2021/11/25,143,2108823.0,5063592.0,391716.0,64158.0,1457000,4,phase3
2021/11/26,96,2120342.0,5081651.0,392700.0,64222.0,1457000,4,phase3
2021/11/27,99,2130404.0,5096664.0,393418.0,64241.0,1457000,4,phase4
2021/11/28,192,2143003.0,5114114.0,394180.0,64254.0,1457000,4,phase4
2021/11/29,191,2160910.0,5138838.0,395307.0,64323.0,1457000,4,phase4
2021/11/30,170,2178456.0,5163664.0,396346.0,64422.0,1457000,4,phase4
2021/12/1,162,2194685.0,5189449.0,397416.0,64500.0,1457000,4,phase4
2021/12/2,184,2209011.0,5213220.0,398467.0,64558.0,1457000,4,phase4
2021/12/3,128,2222078.0,5234790.0,399500.0,64652.0,1457000,4,phase4
2021/12/4,119,2233376.0,5252982.0,400302.0,64692.0,1457000,4,phase4
2021/12/5,200,2245527.0,5271963.0,400929.0,64727.0,1457000,4,phase4
2021/12/6,189,2263001.0,5299902.0,402077.0,64827.0,1457000,4,phase4
2021/12/7,170,2278413.0,5327237.0,403068.0,64918.0,1457000,4,phase4
2021/12/8,197,2293305.0,5356913.0,404051.0,64996.0,1457000,4,phase4
2021/12/9,209,2307185.0,5386459.0,405050.0,65063.0,1457000,4,phase4
2021/12/10,141,2320047.0,5413536.0,406066.0,65172.0,1457000,4,phase4
2021/12/11,155,2332414.0,5438486.0,406953.0,65209.0,1457000,4,phase4
2021/12/12,273,2345422.0,5466821.0,407821.0,65260.0,1457000,4,phase4
2021/12/13,235,2364223.0,5516618.0,409254.0,65410.0,1457000,4,phase4
2021/12/14,248,2382439.0,5579993.0,410888.0,65539.0,1457000,4,phase4
2021/12/15,287,2400291.0,5651602.0,412934.0,65688.0,1457000,4,phase4
2021/12/16,330,2417206.0,5718385.0,415328.0,65854.0,1457000,4,phase4
2021/12/17,316,2433142.0,5777925.0,417747.0,66062.0,1457000,4,phase4
2021/12/18,313,2449507.0,5831514.0,420155.0,66247.0,1457000,4,phase4
2021/12/19,653,2465920.0,5884412.0,422621.0,66408.0,1457000,4,phase4
2021/12/20,611,2487713.0,5966295.0,426540.0,66877.0,1457000,4,phase4
2021/12/21,653,2509100.0,6059231.0,430976.0,67291.0,1457000,4,phase4
2021/12/22,725,2530902.0,6158860.0,436063.0,67737.0,1457000,4,phase4
2021/12/23,763,2552848.0,6256636.0,441781.0,68230.0,1457000,4,phase4
2021/12/24,396,2571860.0,6339316.0,447650.0,68784.0,1457000,4,phase4
2021/12/25,753,2580616.0,6381480.0,450905.0,68943.0,1457000,4,phase4
2021/12/26,1590,2595662.0,6451225.0,456063.0,69442.0,1457000,4,phase4
2021/12/27,1801,2618306.0,6561093.0,464994.0,70649.0,1457000,4,phase4
2021/12/28,2447,2641413.0,6681754.0,476168.0,71996.0,1457000,4,phase4
2021/12/29,2166,2670863.0,6839856.0,492238.0,73897.0,1457000,4,phase4
2021/12/30,1684,2696430.0,6975721.0,506049.0,75513.0,1457000,4,phase4
2021/12/31,986,2717334.0,7082383.0,517377.0,76789.0,1457000,4,phase4
2022/1/1,1344,2732348.0,7150116.0,524245.0,77347.0,1457000,4,phase4
2022/1/2,2067,2756757.0,7251668.0,533288.0,78241.0,1457000,4,phase4
2022/1/3,2420,2789412.0,7383336.0,544625.0,79779.0,1457000,4,phase4
2022/1/4,1830,2831679.0,7540600.0,558681.0,81656.0,1457000,4,phase4
2022/1/5,1513,2870858.0,7657959.0,568976.0,82962.0,1457000,4,phase4
2022/1/6,1400,2903055.0,7753737.0,577499.0,84053.0,1457000,4,phase4
2022/1/7,888,2924770.0,7819969.0,584160.0,85066.0,1457000,4,phase4
2022/1/8,909,2943136.0,7869782.0,588943.0,85547.0,1457000,4,phase4
